"ID","METEROLOGICAL_PROVINCE","MONTH","CLIMATE","VALUE","UNIT","YEAR"
5,"Punjab","November","Rainfall",0.06,"in",1933
17,"North West Frontier Province","November","Rainfall",0.02,"in",1933
6,"Sindh","November","Rainfall",0,"in",1933
7,"Rajputana Agency","November","Rainfall",0.33,"in",1933
8,"Bombay Presidency","November","Rainfall",0.73,"in",1933
9,"Central India Agency","November","Rainfall",0.37,"in",1933
10,"Central Province And Berar","November","Rainfall",0.35,"in",1933
11,"Hyderabad","November","Rainfall",1.31,"in",1933
12,"Mysore","November","Rainfall",0.58,"in",1933
13,"Madras Presidency","November","Rainfall",4.23,"in",1933
16,"Jammu And Kashmir","November","Rainfall",0.31,"in",1933
18,"Baluchistan Agency","November","Rainfall",0.06,"in",1933
19,"Burma","December","Rainfall",0.09,"in",1933
1,"Assam","December","Rainfall",0.09,"in",1933
2,"Bengal","December","Rainfall",0.01,"in",1933
3,"Bihar And Orissa","December","Rainfall",0.15,"in",1933
4,"United Province Of Agra And Oudh","December","Rainfall",0.03,"in",1933
5,"Punjab","December","Rainfall",0.04,"in",1933
17,"North West Frontier Province","December","Rainfall",0.1,"in",1933
6,"Sindh","December","Rainfall",0,"in",1933
7,"Rajputana Agency","December","Rainfall",0.07,"in",1933
8,"Bombay Presidency","December","Rainfall",0.71,"in",1933
9,"Central India Agency","December","Rainfall",0.17,"in",1933
10,"Central Province And Berar","December","Rainfall",0.42,"in",1933
11,"Hyderabad","December","Rainfall",1.52,"in",1933
12,"Mysore","December","Rainfall",1.74,"in",1933
13,"Madras Presidency","December","Rainfall",2.99,"in",1933
16,"Jammu And Kashmir","December","Rainfall",0.06,"in",1933
18,"Baluchistan Agency","December","Rainfall",0.17,"in",1933
1,"Assam","April","Temperature",76.65,"°F",1933
1,"Assam","August","Temperature",82.5,"°F",1933
1,"Assam","December","Temperature",63.3,"°F",1933
1,"Assam","February","Temperature",67.25,"°F",1933
1,"Assam","January","Temperature",62,"°F",1933
1,"Assam","July","Temperature",83.3,"°F",1933
1,"Assam","June","Temperature",82.4,"°F",1933
1,"Assam","March","Temperature",75.2,"°F",1933
1,"Assam","May","Temperature",78.95,"°F",1933
1,"Assam","November","Temperature",71.2,"°F",1933
1,"Assam","October","Temperature",79.2,"°F",1933
1,"Assam","September","Temperature",82.65,"°F",1933
2,"Bengal","April","Temperature",82.75,"°F",1933
2,"Bengal","August","Temperature",82.1,"°F",1933
2,"Bengal","December","Temperature",66.3,"°F",1933
2,"Bengal","February","Temperature",71.45,"°F",1933
2,"Bengal","January","Temperature",64.4,"°F",1933
2,"Bengal","July","Temperature",83.25,"°F",1933
2,"Bengal","June","Temperature",84.2,"°F",1933
2,"Bengal","March","Temperature",79.6,"°F",1933
2,"Bengal","May","Temperature",83.75,"°F",1933
2,"Bengal","November","Temperature",73.7,"°F",1933
2,"Bengal","October","Temperature",81.5,"°F",1933
2,"Bengal","September","Temperature",83.35,"°F",1933
3,"Bihar And Orissa","April","Temperature",83.9,"°F",1933
3,"Bihar And Orissa","August","Temperature",82.5,"°F",1933
3,"Bihar And Orissa","December","Temperature",64.2,"°F",1933
3,"Bihar And Orissa","February","Temperature",71.3,"°F",1933
3,"Bihar And Orissa","January","Temperature",63.85,"°F",1933
3,"Bihar And Orissa","July","Temperature",82.95,"°F",1933
3,"Bihar And Orissa","June","Temperature",85.45,"°F",1933
3,"Bihar And Orissa","March","Temperature",79.05,"°F",1933
3,"Bihar And Orissa","May","Temperature",86,"°F",1933
3,"Bihar And Orissa","November","Temperature",71.35,"°F",1933
3,"Bihar And Orissa","October","Temperature",79.75,"°F",1933
3,"Bihar And Orissa","September","Temperature",82.95,"°F",1933
4,"United Province Of Agra And Oudh","April","Temperature",81.35,"°F",1933
4,"United Province Of Agra And Oudh","August","Temperature",83.8,"°F",1933
4,"United Province Of Agra And Oudh","December","Temperature",60,"°F",1933
4,"United Province Of Agra And Oudh","February","Temperature",65.5,"°F",1933
4,"United Province Of Agra And Oudh","January","Temperature",56.85,"°F",1933
4,"United Province Of Agra And Oudh","July","Temperature",84.6,"°F",1933
4,"United Province Of Agra And Oudh","June","Temperature",89.75,"°F",1933
4,"United Province Of Agra And Oudh","March","Temperature",75,"°F",1933
4,"United Province Of Agra And Oudh","May","Temperature",86,"°F",1933
4,"United Province Of Agra And Oudh","November","Temperature",68.05,"°F",1933
4,"United Province Of Agra And Oudh","October","Temperature",77.85,"°F",1933
4,"United Province Of Agra And Oudh","September","Temperature",82.65,"°F",1933
5,"Punjab","April","Temperature",77.15,"°F",1933
5,"Punjab","August","Temperature",85,"°F",1933
5,"Punjab","December","Temperature",56.85,"°F",1933
5,"Punjab","February","Temperature",61.2,"°F",1933
5,"Punjab","January","Temperature",51.85,"°F",1933
5,"Punjab","July","Temperature",90.05,"°F",1933
5,"Punjab","June","Temperature",94.55,"°F",1933
5,"Punjab","March","Temperature",68.6,"°F",1933
5,"Punjab","May","Temperature",87.2,"°F",1933
5,"Punjab","November","Temperature",65.95,"°F",1933
5,"Punjab","October","Temperature",77.3,"°F",1933
5,"Punjab","September","Temperature",83.4,"°F",1933
6,"Sindh","April","Temperature",83.7,"°F",1933
6,"Sindh","August","Temperature",86.75,"°F",1933
6,"Sindh","December","Temperature",67.45,"°F",1933
6,"Sindh","February","Temperature",67.35,"°F",1933
6,"Sindh","January","Temperature",61.3,"°F",1933
6,"Sindh","July","Temperature",94.9,"°F",1933
6,"Sindh","June","Temperature",92.8,"°F",1933
6,"Sindh","March","Temperature",75.15,"°F",1933
6,"Sindh","May","Temperature",90,"°F",1933
6,"Sindh","November","Temperature",75,"°F",1933
6,"Sindh","October","Temperature",82.25,"°F",1933
6,"Sindh","September","Temperature",86.35,"°F",1933
7,"Rajputana Agency","April","Temperature",83.65,"°F",1933
7,"Rajputana Agency","August","Temperature",81.55,"°F",1933
7,"Rajputana Agency","December","Temperature",64.15,"°F",1933
7,"Rajputana Agency","February","Temperature",67.1,"°F",1933
7,"Rajputana Agency","January","Temperature",59.25,"°F",1933
7,"Rajputana Agency","July","Temperature",87.05,"°F",1933
7,"Rajputana Agency","June","Temperature",92.3,"°F",1933
7,"Rajputana Agency","March","Temperature",76,"°F",1933
7,"Rajputana Agency","May","Temperature",89.55,"°F",1933
7,"Rajputana Agency","November","Temperature",71.2,"°F",1933
7,"Rajputana Agency","October","Temperature",79.55,"°F",1933
7,"Rajputana Agency","September","Temperature",82.55,"°F",1933
8,"Bombay Presidency","April","Temperature",85.25,"°F",1933
8,"Bombay Presidency","August","Temperature",79.8,"°F",1933
8,"Bombay Presidency","December","Temperature",71.65,"°F",1933
8,"Bombay Presidency","February","Temperature",74.55,"°F",1933
8,"Bombay Presidency","January","Temperature",71,"°F",1933
8,"Bombay Presidency","July","Temperature",81.85,"°F",1933
8,"Bombay Presidency","June","Temperature",84.1,"°F",1933
8,"Bombay Presidency","March","Temperature",79.35,"°F",1933
8,"Bombay Presidency","May","Temperature",85.65,"°F",1933
8,"Bombay Presidency","November","Temperature",77.05,"°F",1933
8,"Bombay Presidency","October","Temperature",80.85,"°F",1933
8,"Bombay Presidency","September","Temperature",80.2,"°F",1933
9,"Central India Agency","April","Temperature",83.3,"°F",1933
9,"Central India Agency","August","Temperature",80,"°F",1933
9,"Central India Agency","December","Temperature",62.85,"°F",1933
9,"Central India Agency","February","Temperature",68.2,"°F",1933
9,"Central India Agency","January","Temperature",60.75,"°F",1933
9,"Central India Agency","July","Temperature",82.3,"°F",1933
9,"Central India Agency","June","Temperature",88.3,"°F",1933
9,"Central India Agency","March","Temperature",76.6,"°F",1933
9,"Central India Agency","May","Temperature",87.5,"°F",1933
9,"Central India Agency","November","Temperature",68.9,"°F",1933
9,"Central India Agency","October","Temperature",76.55,"°F",1933
9,"Central India Agency","September","Temperature",79.85,"°F",1933
10,"Central Province And Berar","April","Temperature",86.25,"°F",1933
10,"Central Province And Berar","August","Temperature",79.45,"°F",1933
10,"Central Province And Berar","December","Temperature",66.95,"°F",1933
10,"Central Province And Berar","February","Temperature",76.25,"°F",1933
10,"Central Province And Berar","January","Temperature",68.1,"°F",1933
10,"Central Province And Berar","July","Temperature",81.1,"°F",1933
10,"Central Province And Berar","June","Temperature",84.9,"°F",1933
10,"Central Province And Berar","March","Temperature",80.55,"°F",1933
10,"Central Province And Berar","May","Temperature",87.4,"°F",1933
10,"Central Province And Berar","November","Temperature",71.3,"°F",1933
10,"Central Province And Berar","October","Temperature",77.45,"°F",1933
10,"Central Province And Berar","September","Temperature",79.2,"°F",1933
11,"Hyderabad","April","Temperature",87.9,"°F",1933
11,"Hyderabad","August","Temperature",79,"°F",1933
11,"Hyderabad","December","Temperature",70.55,"°F",1933
11,"Hyderabad","February","Temperature",79.2,"°F",1933
11,"Hyderabad","January","Temperature",72.85,"°F",1933
11,"Hyderabad","July","Temperature",80.85,"°F",1933
11,"Hyderabad","June","Temperature",81.6,"°F",1933
11,"Hyderabad","March","Temperature",82.75,"°F",1933
11,"Hyderabad","May","Temperature",87.5,"°F",1933
11,"Hyderabad","November","Temperature",74.6,"°F",1933
11,"Hyderabad","October","Temperature",78.55,"°F",1933
11,"Hyderabad","September","Temperature",78.55,"°F",1933
12,"Mysore","April","Temperature",83.45,"°F",1933
12,"Mysore","August","Temperature",75.3,"°F",1933
12,"Mysore","December","Temperature",71.15,"°F",1933
12,"Mysore","February","Temperature",77.5,"°F",1933
12,"Mysore","January","Temperature",71,"°F",1933
12,"Mysore","July","Temperature",75,"°F",1933
12,"Mysore","June","Temperature",75.55,"°F",1933
12,"Mysore","March","Temperature",83.35,"°F",1933
12,"Mysore","May","Temperature",80.3,"°F",1933
12,"Mysore","November","Temperature",74.1,"°F",1933
12,"Mysore","October","Temperature",74.55,"°F",1933
12,"Mysore","September","Temperature",74.4,"°F",1933
13,"Madras Presidency","April","Temperature",86.2,"°F",1933
13,"Madras Presidency","August","Temperature",82.5,"°F",1933
13,"Madras Presidency","December","Temperature",76.1,"°F",1933
13,"Madras Presidency","February","Temperature",79.6,"°F",1933
13,"Madras Presidency","January","Temperature",76.6,"°F",1933
13,"Madras Presidency","July","Temperature",83.95,"°F",1933
13,"Madras Presidency","June","Temperature",87.8,"°F",1933
13,"Madras Presidency","March","Temperature",81.95,"°F",1933
13,"Madras Presidency","May","Temperature",86.05,"°F",1933
13,"Madras Presidency","November","Temperature",78.7,"°F",1933
13,"Madras Presidency","October","Temperature",80.45,"°F",1933
13,"Madras Presidency","September","Temperature",82.45,"°F",1933
16,"Jammu And Kashmir","April","Temperature",45.85,"°F",1933
16,"Jammu And Kashmir","August","Temperature",66.1,"°F",1933
16,"Jammu And Kashmir","December","Temperature",33.6,"°F",1933
16,"Jammu And Kashmir","February","Temperature",28.6,"°F",1933
16,"Jammu And Kashmir","January","Temperature",19.55,"°F",1933
16,"Jammu And Kashmir","July","Temperature",71.55,"°F",1933
16,"Jammu And Kashmir","June","Temperature",66.2,"°F",1933
16,"Jammu And Kashmir","March","Temperature",36.35,"°F",1933
16,"Jammu And Kashmir","May","Temperature",55.05,"°F",1933
16,"Jammu And Kashmir","November","Temperature",41.45,"°F",1933
16,"Jammu And Kashmir","October","Temperature",52.4,"°F",1933
16,"Jammu And Kashmir","September","Temperature",61.3,"°F",1933
17,"North West Frontier Province","April","Temperature",73.1,"°F",1933
17,"North West Frontier Province","August","Temperature",86.7,"°F",1933
17,"North West Frontier Province","December","Temperature",58.05,"°F",1933
17,"North West Frontier Province","February","Temperature",58.2,"°F",1933
17,"North West Frontier Province","January","Temperature",50.75,"°F",1933
17,"North West Frontier Province","July","Temperature",93.3,"°F",1933
17,"North West Frontier Province","June","Temperature",93.2,"°F",1933
17,"North West Frontier Province","March","Temperature",65.65,"°F",1933
17,"North West Frontier Province","May","Temperature",85.2,"°F",1933
17,"North West Frontier Province","November","Temperature",65.95,"°F",1933
17,"North West Frontier Province","October","Temperature",76.4,"°F",1933
17,"North West Frontier Province","September","Temperature",84.55,"°F",1933
18,"Baluchistan Agency","April","Temperature",62.7,"°F",1933
18,"Baluchistan Agency","August","Temperature",80.3,"°F",1933
18,"Baluchistan Agency","December","Temperature",49.4,"°F",1933
18,"Baluchistan Agency","February","Temperature",43.25,"°F",1933
18,"Baluchistan Agency","January","Temperature",40.85,"°F",1933
18,"Baluchistan Agency","July","Temperature",85.3,"°F",1933
18,"Baluchistan Agency","June","Temperature",83.3,"°F",1933
18,"Baluchistan Agency","March","Temperature",52.75,"°F",1933
18,"Baluchistan Agency","May","Temperature",75.55,"°F",1933
18,"Baluchistan Agency","November","Temperature",54.8,"°F",1933
18,"Baluchistan Agency","October","Temperature",63.15,"°F",1933
18,"Baluchistan Agency","September","Temperature",74,"°F",1933
19,"Burma","April","Temperature",83.95,"°F",1933
19,"Burma","August","Temperature",80.85,"°F",1933
19,"Burma","December","Temperature",72.95,"°F",1933
19,"Burma","February","Temperature",75.65,"°F",1933
19,"Burma","January","Temperature",72.6,"°F",1933
19,"Burma","July","Temperature",81.5,"°F",1933
19,"Burma","June","Temperature",81.05,"°F",1933
19,"Burma","March","Temperature",81.05,"°F",1933
19,"Burma","May","Temperature",84.4,"°F",1933
19,"Burma","November","Temperature",77.45,"°F",1933
19,"Burma","October","Temperature",81.2,"°F",1933
19,"Burma","September","Temperature",81.45,"°F",1933
19,"Burma","January","Humidity",82,"%",1933
1,"Assam","January","Humidity",93,"%",1933
2,"Bengal","January","Humidity",80,"%",1933
3,"Bihar And Orissa","January","Humidity",75,"%",1933
4,"United Province Of Agra And Oudh","January","Humidity",69,"%",1933
5,"Punjab","January","Humidity",70,"%",1933
17,"North West Frontier Province","January","Humidity",56,"%",1933
6,"Sindh","January","Humidity",44,"%",1933
7,"Rajputana Agency","January","Humidity",39,"%",1933
8,"Bombay Presidency","January","Humidity",49,"%",1933
9,"Central India Agency","January","Humidity",54,"%",1933
10,"Central Province And Berar","January","Humidity",56,"%",1933
11,"Hyderabad","January","Humidity",68,"%",1933
12,"Mysore","January","Humidity",77,"%",1933
13,"Madras Presidency","January","Humidity",79,"%",1933
19,"Burma","February","Humidity",78,"%",1933
1,"Assam","February","Humidity",89,"%",1933
2,"Bengal","February","Humidity",83,"%",1933
3,"Bihar And Orissa","February","Humidity",77,"%",1933
4,"United Province Of Agra And Oudh","February","Humidity",70,"%",1933
5,"Punjab","February","Humidity",67,"%",1933
17,"North West Frontier Province","February","Humidity",62,"%",1933
6,"Sindh","February","Humidity",55,"%",1933
7,"Rajputana Agency","February","Humidity",47,"%",1933
8,"Bombay Presidency","February","Humidity",50,"%",1933
9,"Central India Agency","February","Humidity",53,"%",1933
10,"Central Province And Berar","February","Humidity",58,"%",1933
11,"Hyderabad","February","Humidity",60,"%",1933
12,"Mysore","February","Humidity",69,"%",1933
13,"Madras Presidency","February","Humidity",81,"%",1933
19,"Burma","March","Humidity",72,"%",1933
1,"Assam","March","Humidity",74,"%",1933
2,"Bengal","March","Humidity",70,"%",1933
3,"Bihar And Orissa","March","Humidity",53,"%",1933
4,"United Province Of Agra And Oudh","March","Humidity",49,"%",1933
5,"Punjab","March","Humidity",59,"%",1933
17,"North West Frontier Province","March","Humidity",64,"%",1933
6,"Sindh","March","Humidity",45,"%",1933
7,"Rajputana Agency","March","Humidity",30,"%",1933
8,"Bombay Presidency","March","Humidity",50,"%",1933
9,"Central India Agency","March","Humidity",42,"%",1933
10,"Central Province And Berar","March","Humidity",43,"%",1933
11,"Hyderabad","March","Humidity",51,"%",1933
12,"Mysore","March","Humidity",67,"%",1933
